   ncalls,  tottime,  percall,  cumtime,  percall, filename:lineno(function)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3219(MjSolverStatWrapper)
       98,    0.000,    0.000,    0.000,    0.000, wrappers.py:322(disableflags)
      196,    0.000,    0.000,    0.000,    0.000, wrappers.py:327(disableflags)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:328(FrameStack)
        1,    0.000,    0.000,    0.001,    0.001, wrappers.py:3286(MjDataWrapper)
        1,    0.000,    0.000,    0.001,    0.001, wrappers.py:330(__init__)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3343(warning)
       36,    0.000,    0.000,    0.000,    0.000, wrappers.py:3408(ncon)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:341(GlobalWrapper)
       31,    0.000,    0.000,    1.999,    0.064, wrappers.py:343(reset)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3446(qpos)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3452(qvel)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3458(act)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3464(qacc_warmstart)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3470(ctrl)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3476(qfrc_applied)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3482(xfrc_applied)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3488(qacc)
    15001,    0.063,    0.000,   46.421,    0.003, wrappers.py:349(step)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3494(act_dot)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3500(mocap_pos)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3506(mocap_quat)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3512(userdata)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3518(sensordata)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3524(xpos)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3530(xquat)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3536(xmat)
    15032,    0.062,    0.000,    0.408,    0.000, wrappers.py:354(_get_obs)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3542(xipos)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3548(ximat)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3554(xanchor)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3560(xaxis)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3566(geom_xpos)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3572(geom_xmat)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3578(site_xpos)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3584(site_xmat)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3590(cam_xpos)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3596(cam_xmat)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3602(light_xpos)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3608(light_xdir)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3614(subtree_com)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3620(cdof)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3626(cinert)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3632(ten_wrapadr)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3638(ten_wrapnum)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3644(ten_J_rownnz)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3650(ten_J_rowadr)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3656(ten_J_colind)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3662(ten_length)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3668(ten_J)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3674(wrap_obj)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3680(wrap_xpos)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3686(actuator_length)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3692(actuator_moment)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3698(crb)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:37(DMCWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3704(qM)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3710(qLD)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3716(qLDiagInv)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3722(qLDiagSqrtInv)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3728(contact)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3737(efc_type)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3743(efc_id)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3749(efc_J_rownnz)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3755(efc_J_rowadr)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3761(efc_J_rowsuper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3767(efc_J_colind)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3773(efc_JT_rownnz)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3779(efc_JT_rowadr)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3785(efc_JT_rowsuper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3791(efc_JT_colind)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3797(efc_J)
        1,    0.000,    0.000,    0.374,    0.374, wrappers.py:38(__init__)
    15033,    0.036,    0.000,    0.036,    0.000, wrappers.py:380(offwidth)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3803(efc_JT)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3809(efc_pos)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3815(efc_margin)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3821(efc_frictionloss)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3827(efc_diagApprox)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3833(efc_KBIP)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3839(efc_D)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3845(efc_R)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3851(efc_AR_rownnz)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3857(efc_AR_rowadr)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3863(efc_AR_colind)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3869(efc_AR)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3875(ten_velocity)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3881(actuator_velocity)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3887(cvel)
    15033,    0.013,    0.000,    0.013,    0.000, wrappers.py:389(offheight)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3893(cdof_dot)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3899(qfrc_bias)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3905(qfrc_passive)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3911(efc_vel)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3917(efc_aref)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3923(subtree_linvel)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3929(subtree_angmom)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3935(actuator_force)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3941(qfrc_actuator)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3947(qfrc_unc)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3953(qacc_unc)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3959(efc_b)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3965(efc_force)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3971(efc_state)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3977(qfrc_constraint)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3983(qfrc_inverse)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3989(cacc)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:399(QualityWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:3995(cfrc_int)
        1,    0.000,    0.000,    0.004,    0.004, wrappers.py:4(<module>)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:4001(cfrc_ext)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:4008(MjrRectWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:4048(MjrContextWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:413(GreenScreen)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:415(__init__)
       31,    0.000,    0.000,    1.998,    0.064, wrappers.py:444(reset)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:448(HeadlightWrapper)
    15001,    0.065,    0.000,   45.930,    0.003, wrappers.py:448(step)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:4508(MjuiStateWrapper)
    15032,    0.011,    0.000,    0.011,    0.000, wrappers.py:459(_greenscreen)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:4724(MjuiThemeSpacingWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:476(MapWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:4827(MjuiThemeColorWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:4936(SingleWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:4958(MultiWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:4976(SliderWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:4994(EditWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5012(MjuiItemWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5091(MjuiSectionWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5151(MjUIWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5344(MjuiDefWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5385(MjvPerturbWrapper)
    15032,    0.012,    0.000,    0.012,    0.000, wrappers.py:5393(select)
    15032,    0.026,    0.000,    0.026,    0.000, wrappers.py:5411(active)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5440(MjvCameraWrapper)
    15032,    0.012,    0.000,    0.012,    0.000, wrappers.py:5448(type_)
    15032,    0.017,    0.000,    0.017,    0.000, wrappers.py:5457(fixedcamid)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5503(MjvGLCameraWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5567(MjvGeomWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5745(MjvLightWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5824(MjvOptionWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:5876(MjvSceneWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:597(ScaleWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:6031(MjvFigureWrapper)
        2,    0.000,    0.000,    0.002,    0.001, wrappers.py:7(_spec_to_box)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:72(SaverWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:745(RgbaWrapper)
        6,    0.000,    0.000,    0.000,    0.000, wrappers.py:8(extract_min_max)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:859(MjVisualWrapper)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:862(global_)
        1,    0.000,    0.000,    0.000,    0.000, wrappers.py:893(MjStatisticWrapper)
        1,    0.000,    0.000,    0.001,    0.001, wrappers.py:938(MjModelWrapper)
        5,    0.000,    0.000,    0.000,    0.000, wrappers.py:941(nq)
       39,    0.000,    0.000,    0.000,    0.000, wrappers.py:950(nv)
       26,    0.000,    0.000,    0.000,    0.000, wrappers.py:959(nu)
        4,    0.000,    0.000,    0.000,    0.000, wrappers.py:968(na)
       37,    0.000,    0.000,    0.000,    0.000, wrappers.py:977(nbody)
       52,    0.000,    0.000,    0.000,    0.000, wrappers.py:986(njnt)
       25,    0.000,    0.000,    0.000,    0.000, wrappers.py:995(ngeom)
        1,    0.000,    0.000,    0.000,    0.000, writer.py:150(SummaryWriter)
        1,    0.000,    0.000,    0.004,    0.004, writer.py:2(<module>)
        1,    0.000,    0.000,    0.000,    0.000, writer.py:29(FileWriter)
        1,    0.000,    0.000,    0.000,    0.000, xml_tools.py:16(<module>)
        1,    0.000,    0.000,    0.000,    0.000, xmlbuilder.py:1(<module>)
        1,    0.000,    0.000,    0.000,    0.000, xmlbuilder.py:13(Options)
        1,    0.000,    0.000,    0.000,    0.000, xmlbuilder.py:213(DOMEntityResolver)
        1,    0.000,    0.000,    0.000,    0.000, xmlbuilder.py:257(DOMInputSource)
        1,    0.000,    0.000,    0.000,    0.000, xmlbuilder.py:306(DOMBuilderFilter)
        1,    0.000,    0.000,    0.000,    0.000, xmlbuilder.py:335(_AsyncDeprecatedProperty)
        1,    0.000,    0.000,    0.000,    0.000, xmlbuilder.py:353(DocumentLS)
        1,    0.000,    0.000,    0.000,    0.000, xmlbuilder.py:390(DOMImplementationLS)
        1,    0.000,    0.000,    0.000,    0.000, xmlbuilder.py:45(DOMBuilder)
        1,    0.000,    0.000,    0.000,    0.000, xmlreader.py:11(XMLReader)
        1,    0.000,    0.000,    0.000,    0.000, xmlreader.py:165(Locator)
        1,    0.000,    0.000,    0.000,    0.000, xmlreader.py:189(InputSource)
        1,    0.000,    0.000,    0.001,    0.001, xmlreader.py:2(<module>)
        1,    0.000,    0.000,    0.000,    0.000, xmlreader.py:278(AttributesImpl)
        1,    0.000,    0.000,    0.000,    0.000, xmlreader.py:340(AttributesNSImpl)
        1,    0.000,    0.000,    0.000,    0.000, xmlreader.py:91(IncrementalParser)
        1,    0.000,    0.000,    0.004,    0.004, xmltodict.py:2(<module>)
        1,    0.000,    0.000,    0.000,    0.000, xmltodict.py:34(ParsingInterrupted)
        1,    0.000,    0.000,    0.000,    0.000, xmltodict.py:38(_DictSAXHandler)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:109(PlyLogger)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:127(NullLogger)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:1309(Production)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:135(YaccError)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:1381(MiniProduction)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:1427(LRItem)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:1470(GrammarError)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:1473(Grammar)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:1968(VersionError)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:1971(LRTable)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:2089(LALRError)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:2099(LRGeneratedTable)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:217(YaccSymbol)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:233(YaccProduction)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:285(LRParser)
        1,    0.000,    0.000,    0.000,    0.000, yacc.py:2936(ParserReflect)
        1,    0.000,    0.000,    0.002,    0.002, yacc.py:62(<module>)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:1063(ZipFile)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:1819(PyZipFile)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:318(ZipInfo)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:43(BadZipFile)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:47(LargeZipFile)
        1,    0.000,    0.000,    0.001,    0.001, zipfile.py:5(<module>)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:534(_ZipDecrypter)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:595(LZMACompressor)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:618(LZMADecompressor)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:714(_SharedFile)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:740(_Tellable)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:760(ZipExtFile)
        1,    0.000,    0.000,    0.000,    0.000, zipfile.py:989(_ZipWriteFile)
      906,    0.000,    0.000,    0.000,    0.000, {built-in method _CheckCalledFromGeneratedFile}
    33694,    0.036,    0.000,    0.036,    0.000, {built-in method __new__ of type object at 0x5586743c0e00}
        1,    0.000,    0.000,    0.000,    0.000, {built-in method _cffi_backend._get_common_types}
        1,    0.000,    0.000,    0.000,    0.000, {built-in method _cffi_backend._get_types}
